"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,6.646309,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,6.677438,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,5.748415,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,813.5071,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,849.8189,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,819.8269,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,806.892,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,798.4105,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,818.9243,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,848.2589,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,867.3395,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,951.3871,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,902.2733,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,924.6439,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,953.2957,,
"CCUS","Currency exchange rates, monthly average","CHL","Chile","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,915.3527,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,3.76,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,4.54,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,5.56,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,6.15,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,7.7,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,8.1,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,8.52,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,9.28,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,9.89,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,10.47,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,11.18,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,11.25,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,11.2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,2.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,3.33,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,4.27,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,6.98,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,8.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,8.77,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,9.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,9.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,10.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,11.17,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,11.25,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,6.39007,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,6.367165,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,6.35595,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,6.341373,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,6.344891,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,6.433521,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,6.71745,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,6.69609,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,6.735365,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,6.802174,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,7.03022,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,7.225113,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,2.94,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,3.08,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,3.32,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,3.2,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,3.17,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,2.99,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,2.81,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,2.76,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.79,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.36,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,2.43,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,2.9,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.5674,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.582,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.5601,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.5315,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.495,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.4479,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.3857,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.2392,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,0.0366,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.3947,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,1.0109,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,1.4277,,
"IR3TIB","Short-term interest rates, Per cent per annum","EST","Estonia","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.8252,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EST","Estonia","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.488,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EST","Estonia","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.4922,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EST","Estonia","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.58,,
